	val_nre	test_nre	time
1677	0.25005684185028976	0.2681502909806134	0.002364635467529297
1678	0.25020329362949834	0.2681049400220672	0.002355813980102539
1679	0.2502298973528471	0.2683338050570483	0.002361297607421875
1680	0.25026855430663447	0.26838151335001514	0.002356290817260742
1681	0.25075514083245914	0.2688890325926518	0.002364635467529297
1682	0.2510479523604699	0.2692907578327529	0.002361297607421875
1683	0.25135636372955333	0.2695988887915934	0.002361297607421875
1684	0.2516091656290347	0.26986725997053396	0.0023622512817382812
1685	0.25172278230109324	0.2699324877112497	0.0023293495178222656
1686	0.25170966006095935	0.2698515995922768	0.0022962093353271484
1687	0.25159179466841697	0.2698367454762192	0.0023660659790039062
1688	0.251363253502224	0.2696288005839042	0.0023603439331054688
1689	0.25110324457706384	0.2693781959701837	0.0023632049560546875
1690	0.2508671367381949	0.2691249187166292	0.0023665428161621094
1691	0.25061366087446907	0.2688101168384414	0.002358675003051758
1692	0.2501799286055271	0.26843945007961084	0.0023653507232666016
1693	0.24986009307229784	0.2680812380713789	0.0023806095123291016
1694	0.24988009472730796	0.26807442640731305	0.002361297607421875
1695	0.2496260443047789	0.26779301309117476	0.0023679733276367188
1696	0.24951716521292588	0.2676836495650402	0.0023560523986816406
1697	0.24999104144898213	0.26818296331465136	0.002356290817260742
1698	0.25049653174728986	0.2687526551503969	0.0023698806762695312
1699	0.2511498897944899	0.2693988660509302	0.0023660659790039062
1700	0.25108869701362646	0.2694594116346965	0.0023343563079833984
1701	0.25116643191602	0.2693819481404639	0.002306222915649414
1702	0.25175564305400233	0.2701422951872169	0.0023491382598876953
1703	0.25245020760395004	0.27080499649526607	0.002351045608520508
1704	0.25309764178846444	0.2714627082350117	0.0025238990783691406
1705	0.2536604302049309	0.27199976244217183	0.0024945735931396484
1706	0.25410311172466793	0.27252334888568536	0.0024988651275634766
1707	0.2539983766143977	0.2724030404830453	0.002481698989868164
1708	0.254123883253201	0.27260596662850417	0.0024995803833007812
1709	0.2540986875200677	0.27264226625309435	0.0024900436401367188
1710	0.2539935647548393	0.27259794296136275	0.002475738525390625
1711	0.25380636704745446	0.2724816976977966	0.0024442672729492188
1712	0.2535843356054234	0.27230013526405195	0.002525806427001953
1713	0.25337136067890786	0.27194853613912606	0.002521514892578125
1714	0.2532455001969495	0.27183612028582044	0.0025336742401123047
1715	0.25295899010278133	0.27155156203411723	0.0025255680084228516
1716	0.25269190131311803	0.27115195963014277	0.0025191307067871094
1717	0.25243158224975454	0.2708689836716754	0.0023784637451171875
1718	0.25220102241192754	0.2705103837972682	0.0023298263549804688
1719	0.2520157027567822	0.2703078300094651	0.002317190170288086
1720	0.2519530318614572	0.2702304343197124	0.0023279190063476562
1721	0.25213761853722494	0.2704063506444356	0.002315044403076172
1722	0.25213798919997366	0.2703553392018222	0.002321004867553711
1723	0.25224739075385644	0.27046882061335636	0.002325296401977539
1724	0.2521857854890189	0.27040223173561645	0.0023310184478759766
1725	0.25219041119769864	0.2703513745913302	0.0023140907287597656
1726	0.25220551859265616	0.270342762024734	0.0023102760314941406
1727	0.25234002637992625	0.2704625104982799	0.002341032028198242
1728	0.25240602217717206	0.2705465339332695	0.0023355484008789062
1729	0.2524793768188625	0.27060440945297887	0.0023148059844970703
1730	0.2525676034014069	0.27069219281308754	0.0023889541625976562
1731	0.25249545992945405	0.27061088043406	0.0023250579833984375
1732	0.2523014184758458	0.2704653712570888	0.002341747283935547
1733	0.252223675992708	0.27037305510003795	0.002324342727661133
1734	0.2521541687755094	0.2702954096357818	0.0023000240325927734
1735	0.2519082223915406	0.26998199435022374	0.002335071563720703
1736	0.25161798223001797	0.2696767080380958	0.0023505687713623047
1737	0.251326364716857	0.2694124149992019	0.0023386478424072266
1738	0.25102066909388815	0.26911505498833127	0.0023293495178222656
1739	0.2509893796953329	0.26903021801316485	0.0023250579833984375
1740	0.2506556342075921	0.2686801056601163	0.0023336410522460938
1741	0.2503424470904886	0.26834019371517914	0.0023429393768310547
1742	0.24997998176713607	0.2679501356576052	0.002340555191040039
1743	0.24959921309533573	0.2675689355442368	0.0023152828216552734
